id;name;geoid;geoname;value;datetime
1293;Demanda real;;;29204.33333333333;2017-01-04T07:00:00+01:00
1293;Demanda real;;;32129.83333333333;2017-01-04T08:00:00+01:00
1293;Demanda real;;;34417.5;2017-01-04T09:00:00+01:00
1293;Demanda real;;;35583;2017-01-04T10:00:00+01:00
1293;Demanda real;;;35442.66666666667;2017-01-04T11:00:00+01:00
1293;Demanda real;;;34740.83333333334;2017-01-04T12:00:00+01:00
1293;Demanda real;;;34650.16666666667;2017-01-04T13:00:00+01:00
1293;Demanda real;;;33693.33333333334;2017-01-04T14:00:00+01:00
1293;Demanda real;;;32792.83333333334;2017-01-04T15:00:00+01:00
1293;Demanda real;;;32500.66666666667;2017-01-04T16:00:00+01:00
1293;Demanda real;;;32854;2017-01-04T17:00:00+01:00
1293;Demanda real;;;34558.66666666667;2017-01-04T18:00:00+01:00
1293;Demanda real;;;35289.83333333334;2017-01-04T19:00:00+01:00
1293;Demanda real;;;35281.66666666667;2017-01-04T20:00:00+01:00
1293;Demanda real;;;35237.83333333334;2017-01-04T21:00:00+01:00
1293;Demanda real;;;33605.16666666667;2017-01-04T22:00:00+01:00
1293;Demanda real;;;30788;2017-01-04T23:00:00+01:00
1293;Demanda real;;;28159.33333333333;2017-01-05T00:00:00+01:00
1293;Demanda real;;;25636.5;2017-01-05T01:00:00+01:00
1293;Demanda real;;;24184.83333333333;2017-01-05T02:00:00+01:00
1293;Demanda real;;;23442.16666666667;2017-01-05T03:00:00+01:00
1293;Demanda real;;;23187.5;2017-01-05T04:00:00+01:00
1293;Demanda real;;;23502;2017-01-05T05:00:00+01:00
1293;Demanda real;;;25197.5;2017-01-05T06:00:00+01:00
1293;Demanda real;;;28439.66666666667;2017-01-05T07:00:00+01:00
1293;Demanda real;;;31115.83333333333;2017-01-05T08:00:00+01:00
1293;Demanda real;;;33401.5;2017-01-05T09:00:00+01:00
1293;Demanda real;;;34579.16666666667;2017-01-05T10:00:00+01:00
1293;Demanda real;;;34657.16666666667;2017-01-05T11:00:00+01:00
1293;Demanda real;;;33871.66666666667;2017-01-05T12:00:00+01:00
1293;Demanda real;;;33470.5;2017-01-05T13:00:00+01:00
1293;Demanda real;;;32197;2017-01-05T14:00:00+01:00
1293;Demanda real;;;30895;2017-01-05T15:00:00+01:00
1293;Demanda real;;;30462.66666666667;2017-01-05T16:00:00+01:00
1293;Demanda real;;;30393.5;2017-01-05T17:00:00+01:00
1293;Demanda real;;;31646.66666666667;2017-01-05T18:00:00+01:00
1293;Demanda real;;;31863.66666666667;2017-01-05T19:00:00+01:00
1293;Demanda real;;;31805.83333333333;2017-01-05T20:00:00+01:00
1293;Demanda real;;;31809.33333333333;2017-01-05T21:00:00+01:00
1293;Demanda real;;;30482.16666666667;2017-01-05T22:00:00+01:00
1293;Demanda real;;;28614;2017-01-05T23:00:00+01:00
1293;Demanda real;;;26691.83333333333;2017-01-06T00:00:00+01:00
1293;Demanda real;;;24372.83333333333;2017-01-06T01:00:00+01:00
1293;Demanda real;;;22566.83333333333;2017-01-06T02:00:00+01:00
1293;Demanda real;;;21587.5;2017-01-06T03:00:00+01:00
1293;Demanda real;;;21190.5;2017-01-06T04:00:00+01:00
1293;Demanda real;;;21065.5;2017-01-06T05:00:00+01:00
1293;Demanda real;;;21289.16666666667;2017-01-06T06:00:00+01:00
1293;Demanda real;;;22332.66666666667;2017-01-06T07:00:00+01:00
1293;Demanda real;;;22769.5;2017-01-06T08:00:00+01:00
1293;Demanda real;;;24364;2017-01-06T09:00:00+01:00
1293;Demanda real;;;26275.16666666667;2017-01-06T10:00:00+01:00
1293;Demanda real;;;27096.5;2017-01-06T11:00:00+01:00
1293;Demanda real;;;26882.33333333333;2017-01-06T12:00:00+01:00
1293;Demanda real;;;26976.5;2017-01-06T13:00:00+01:00
1293;Demanda real;;;26413.66666666667;2017-01-06T14:00:00+01:00
1293;Demanda real;;;24981.83333333333;2017-01-06T15:00:00+01:00
1293;Demanda real;;;24283.5;2017-01-06T16:00:00+01:00
1293;Demanda real;;;24491.16666666667;2017-01-06T17:00:00+01:00
1293;Demanda real;;;26889.16666666667;2017-01-06T18:00:00+01:00
1293;Demanda real;;;28472.5;2017-01-06T19:00:00+01:00
1293;Demanda real;;;29418.5;2017-01-06T20:00:00+01:00
1293;Demanda real;;;30052.66666666667;2017-01-06T21:00:00+01:00
1293;Demanda real;;;29828.16666666667;2017-01-06T22:00:00+01:00
1293;Demanda real;;;27967.83333333333;2017-01-06T23:00:00+01:00
1293;Demanda real;;;26092;2017-01-07T00:00:00+01:00
1293;Demanda real;;;24043.33333333333;2017-01-07T01:00:00+01:00
1293;Demanda real;;;22457.83333333333;2017-01-07T02:00:00+01:00
1293;Demanda real;;;21569.16666666667;2017-01-07T03:00:00+01:00
1293;Demanda real;;;21346.83333333333;2017-01-07T04:00:00+01:00
1293;Demanda real;;;21539.33333333333;2017-01-07T05:00:00+01:00
1293;Demanda real;;;22390.16666666667;2017-01-07T06:00:00+01:00
1293;Demanda real;;;23803.33333333333;2017-01-07T07:00:00+01:00
1293;Demanda real;;;25409;2017-01-07T08:00:00+01:00
1293;Demanda real;;;27659.83333333333;2017-01-07T09:00:00+01:00
1293;Demanda real;;;30076.33333333333;2017-01-07T10:00:00+01:00
1293;Demanda real;;;30558.66666666667;2017-01-07T11:00:00+01:00
1293;Demanda real;;;30099;2017-01-07T12:00:00+01:00
1293;Demanda real;;;30255.33333333333;2017-01-07T13:00:00+01:00
1293;Demanda real;;;30058.33333333333;2017-01-07T14:00:00+01:00
1293;Demanda real;;;28996.16666666667;2017-01-07T15:00:00+01:00
1293;Demanda real;;;28275.66666666667;2017-01-07T16:00:00+01:00
1293;Demanda real;;;28456.33333333333;2017-01-07T17:00:00+01:00
1293;Demanda real;;;30843.5;2017-01-07T18:00:00+01:00
1293;Demanda real;;;32524.16666666667;2017-01-07T19:00:00+01:00
1293;Demanda real;;;33087.83333333334;2017-01-07T20:00:00+01:00
1293;Demanda real;;;33205.16666666667;2017-01-07T21:00:00+01:00
1293;Demanda real;;;31905.83333333333;2017-01-07T22:00:00+01:00
1293;Demanda real;;;29689.5;2017-01-07T23:00:00+01:00
1293;Demanda real;;;27058.16666666667;2017-01-08T00:00:00+01:00
1293;Demanda real;;;24772.5;2017-01-08T01:00:00+01:00
1293;Demanda real;;;22928;2017-01-08T02:00:00+01:00
1293;Demanda real;;;21972.5;2017-01-08T03:00:00+01:00
1293;Demanda real;;;21530;2017-01-08T04:00:00+01:00
1293;Demanda real;;;21562.83333333333;2017-01-08T05:00:00+01:00
1293;Demanda real;;;22033.16666666667;2017-01-08T06:00:00+01:00
1293;Demanda real;;;22748;2017-01-08T07:00:00+01:00
1293;Demanda real;;;23485.16666666667;2017-01-08T08:00:00+01:00
1293;Demanda real;;;25150.33333333333;2017-01-08T09:00:00+01:00
1293;Demanda real;;;27732.33333333333;2017-01-08T10:00:00+01:00
1293;Demanda real;;;28725;2017-01-08T11:00:00+01:00
1293;Demanda real;;;28762.66666666667;2017-01-08T12:00:00+01:00
1293;Demanda real;;;28869.5;2017-01-08T13:00:00+01:00
1293;Demanda real;;;29156;2017-01-08T14:00:00+01:00
1293;Demanda real;;;28136.5;2017-01-08T15:00:00+01:00
1293;Demanda real;;;27378;2017-01-08T16:00:00+01:00
1293;Demanda real;;;27469.66666666667;2017-01-08T17:00:00+01:00
1293;Demanda real;;;30238;2017-01-08T18:00:00+01:00
1293;Demanda real;;;32257.33333333333;2017-01-08T19:00:00+01:00
1293;Demanda real;;;33703.16666666667;2017-01-08T20:00:00+01:00
1293;Demanda real;;;33882.66666666667;2017-01-08T21:00:00+01:00
1293;Demanda real;;;32343.33333333333;2017-01-08T22:00:00+01:00
1293;Demanda real;;;29492.33333333333;2017-01-08T23:00:00+01:00
1293;Demanda real;;;26499.83333333333;2017-01-09T00:00:00+01:00
1293;Demanda real;;;24298.33333333333;2017-01-09T01:00:00+01:00
1293;Demanda real;;;23106.33333333333;2017-01-09T02:00:00+01:00
1293;Demanda real;;;22610.33333333333;2017-01-09T03:00:00+01:00
1293;Demanda real;;;22578;2017-01-09T04:00:00+01:00
1293;Demanda real;;;23106.66666666667;2017-01-09T05:00:00+01:00
1293;Demanda real;;;25902.33333333333;2017-01-09T06:00:00+01:00
1293;Demanda real;;;31189.66666666667;2017-01-09T07:00:00+01:00
1293;Demanda real;;;35422.16666666667;2017-01-09T08:00:00+01:00
1293;Demanda real;;;36832.16666666667;2017-01-09T09:00:00+01:00
1293;Demanda real;;;37491.83333333334;2017-01-09T10:00:00+01:00
1293;Demanda real;;;37178.5;2017-01-09T11:00:00+01:00
1293;Demanda real;;;36582.66666666667;2017-01-09T12:00:00+01:00
1293;Demanda real;;;36320;2017-01-09T13:00:00+01:00
1293;Demanda real;;;35143.16666666667;2017-01-09T14:00:00+01:00
1293;Demanda real;;;34610.16666666667;2017-01-09T15:00:00+01:00
1293;Demanda real;;;34425.33333333334;2017-01-09T16:00:00+01:00
1293;Demanda real;;;34808;2017-01-09T17:00:00+01:00
1293;Demanda real;;;37061.66666666667;2017-01-09T18:00:00+01:00
1293;Demanda real;;;38364.5;2017-01-09T19:00:00+01:00
1293;Demanda real;;;38566.16666666667;2017-01-09T20:00:00+01:00
1293;Demanda real;;;38170;2017-01-09T21:00:00+01:00
1293;Demanda real;;;35225.33333333334;2017-01-09T22:00:00+01:00
1293;Demanda real;;;31622;2017-01-09T23:00:00+01:00
1293;Demanda real;;;28951.33333333333;2017-01-10T00:00:00+01:00
1293;Demanda real;;;26558.66666666667;2017-01-10T01:00:00+01:00
1293;Demanda real;;;25097;2017-01-10T02:00:00+01:00
1293;Demanda real;;;24381.5;2017-01-10T03:00:00+01:00
1293;Demanda real;;;24237.83333333333;2017-01-10T04:00:00+01:00
1293;Demanda real;;;24831.16666666667;2017-01-10T05:00:00+01:00
1293;Demanda real;;;27404.5;2017-01-10T06:00:00+01:00
1293;Demanda real;;;32294;2017-01-10T07:00:00+01:00
1293;Demanda real;;;36112.16666666667;2017-01-10T08:00:00+01:00
1293;Demanda real;;;37278;2017-01-10T09:00:00+01:00
1293;Demanda real;;;38090.83333333334;2017-01-10T10:00:00+01:00
1293;Demanda real;;;38156;2017-01-10T11:00:00+01:00
1293;Demanda real;;;37776;2017-01-10T12:00:00+01:00
1293;Demanda real;;;37540.66666666667;2017-01-10T13:00:00+01:00
1293;Demanda real;;;36364.66666666667;2017-01-10T14:00:00+01:00
1293;Demanda real;;;35741.33333333334;2017-01-10T15:00:00+01:00
1293;Demanda real;;;35586.16666666667;2017-01-10T16:00:00+01:00
1293;Demanda real;;;36016;2017-01-10T17:00:00+01:00
1293;Demanda real;;;37760.33333333334;2017-01-10T18:00:00+01:00
1293;Demanda real;;;38785.66666666667;2017-01-10T19:00:00+01:00
1293;Demanda real;;;38926.16666666667;2017-01-10T20:00:00+01:00
1293;Demanda real;;;38052.5;2017-01-10T21:00:00+01:00
1293;Demanda real;;;35189.33333333334;2017-01-10T22:00:00+01:00
1293;Demanda real;;;31739.66666666667;2017-01-10T23:00:00+01:00
1293;Demanda real;;;28700.83333333333;2017-01-11T00:00:00+01:00
1293;Demanda real;;;26434.66666666667;2017-01-11T01:00:00+01:00
1293;Demanda real;;;24920.66666666667;2017-01-11T02:00:00+01:00
1293;Demanda real;;;24452.33333333333;2017-01-11T03:00:00+01:00
1293;Demanda real;;;24196.16666666667;2017-01-11T04:00:00+01:00
1293;Demanda real;;;24861;2017-01-11T05:00:00+01:00
1293;Demanda real;;;27247.33333333333;2017-01-11T06:00:00+01:00
1293;Demanda real;;;32093.66666666667;2017-01-11T07:00:00+01:00
1293;Demanda real;;;35642.83333333334;2017-01-11T08:00:00+01:00
1293;Demanda real;;;36390;2017-01-11T09:00:00+01:00
1293;Demanda real;;;36856.83333333334;2017-01-11T10:00:00+01:00
1293;Demanda real;;;36544.5;2017-01-11T11:00:00+01:00
1293;Demanda real;;;35845.83333333334;2017-01-11T12:00:00+01:00
1293;Demanda real;;;35627.83333333334;2017-01-11T13:00:00+01:00
1293;Demanda real;;;34443.16666666667;2017-01-11T14:00:00+01:00
1293;Demanda real;;;33818.83333333334;2017-01-11T15:00:00+01:00
1293;Demanda real;;;33644.16666666667;2017-01-11T16:00:00+01:00
1293;Demanda real;;;34220.5;2017-01-11T17:00:00+01:00
1293;Demanda real;;;36039.66666666667;2017-01-11T18:00:00+01:00
1293;Demanda real;;;37583.83333333334;2017-01-11T19:00:00+01:00
1293;Demanda real;;;37921.33333333334;2017-01-11T20:00:00+01:00
1293;Demanda real;;;37437.5;2017-01-11T21:00:00+01:00
1293;Demanda real;;;34736;2017-01-11T22:00:00+01:00
1293;Demanda real;;;31374.83333333333;2017-01-11T23:00:00+01:00
1293;Demanda real;;;28525;2017-01-12T00:00:00+01:00
1293;Demanda real;;;26312.83333333333;2017-01-12T01:00:00+01:00
1293;Demanda real;;;24868;2017-01-12T02:00:00+01:00
1293;Demanda real;;;24266;2017-01-12T03:00:00+01:00
1293;Demanda real;;;24179.16666666667;2017-01-12T04:00:00+01:00
1293;Demanda real;;;24763.33333333333;2017-01-12T05:00:00+01:00
1293;Demanda real;;;26950.83333333333;2017-01-12T06:00:00+01:00
1293;Demanda real;;;31812.16666666667;2017-01-12T07:00:00+01:00
1293;Demanda real;;;35276;2017-01-12T08:00:00+01:00
1293;Demanda real;;;36097;2017-01-12T09:00:00+01:00
1293;Demanda real;;;36329.33333333334;2017-01-12T10:00:00+01:00
1293;Demanda real;;;35848.16666666667;2017-01-12T11:00:00+01:00
1293;Demanda real;;;35312.66666666667;2017-01-12T12:00:00+01:00
1293;Demanda real;;;35031.33333333334;2017-01-12T13:00:00+01:00
1293;Demanda real;;;33856;2017-01-12T14:00:00+01:00
1293;Demanda real;;;33336.16666666667;2017-01-12T15:00:00+01:00
1293;Demanda real;;;33255;2017-01-12T16:00:00+01:00
1293;Demanda real;;;33736.16666666667;2017-01-12T17:00:00+01:00
1293;Demanda real;;;35716.83333333334;2017-01-12T18:00:00+01:00
1293;Demanda real;;;36996.33333333334;2017-01-12T19:00:00+01:00
1293;Demanda real;;;37160.33333333334;2017-01-12T20:00:00+01:00
1293;Demanda real;;;36517.5;2017-01-12T21:00:00+01:00
1293;Demanda real;;;33898.83333333334;2017-01-12T22:00:00+01:00
1293;Demanda real;;;30530;2017-01-12T23:00:00+01:00
1293;Demanda real;;;27960.83333333333;2017-01-13T00:00:00+01:00
1293;Demanda real;;;25896.5;2017-01-13T01:00:00+01:00
1293;Demanda real;;;24431;2017-01-13T02:00:00+01:00
1293;Demanda real;;;23783;2017-01-13T03:00:00+01:00
1293;Demanda real;;;23708.16666666667;2017-01-13T04:00:00+01:00
1293;Demanda real;;;24312;2017-01-13T05:00:00+01:00
1293;Demanda real;;;26693.33333333333;2017-01-13T06:00:00+01:00
1293;Demanda real;;;31435.33333333333;2017-01-13T07:00:00+01:00
1293;Demanda real;;;34593.16666666667;2017-01-13T08:00:00+01:00
1293;Demanda real;;;35345.5;2017-01-13T09:00:00+01:00
1293;Demanda real;;;36036.66666666667;2017-01-13T10:00:00+01:00
1293;Demanda real;;;35974;2017-01-13T11:00:00+01:00
1293;Demanda real;;;35567.66666666667;2017-01-13T12:00:00+01:00
1293;Demanda real;;;35461;2017-01-13T13:00:00+01:00
1293;Demanda real;;;34293;2017-01-13T14:00:00+01:00
1293;Demanda real;;;33630.66666666667;2017-01-13T15:00:00+01:00
1293;Demanda real;;;33352.5;2017-01-13T16:00:00+01:00
1293;Demanda real;;;33635.83333333334;2017-01-13T17:00:00+01:00
1293;Demanda real;;;35445;2017-01-13T18:00:00+01:00
1293;Demanda real;;;36756;2017-01-13T19:00:00+01:00
1293;Demanda real;;;36695.5;2017-01-13T20:00:00+01:00
1293;Demanda real;;;36220.5;2017-01-13T21:00:00+01:00
1293;Demanda real;;;33988.66666666667;2017-01-13T22:00:00+01:00
1293;Demanda real;;;31253.83333333333;2017-01-13T23:00:00+01:00
1293;Demanda real;;;28956.83333333333;2017-01-14T00:00:00+01:00
1293;Demanda real;;;26776.83333333333;2017-01-14T01:00:00+01:00
1293;Demanda real;;;25102.16666666667;2017-01-14T02:00:00+01:00
1293;Demanda real;;;24262.66666666667;2017-01-14T03:00:00+01:00
1293;Demanda real;;;23905.83333333333;2017-01-14T04:00:00+01:00
1293;Demanda real;;;23885.33333333333;2017-01-14T05:00:00+01:00
1293;Demanda real;;;24218.16666666667;2017-01-14T06:00:00+01:00
1293;Demanda real;;;25785.5;2017-01-14T07:00:00+01:00
1293;Demanda real;;;27452.16666666667;2017-01-14T08:00:00+01:00
1293;Demanda real;;;30016.33333333333;2017-01-14T09:00:00+01:00
1293;Demanda real;;;32404.66666666667;2017-01-14T10:00:00+01:00
1293;Demanda real;;;32876.66666666667;2017-01-14T11:00:00+01:00
1293;Demanda real;;;32272.66666666667;2017-01-14T12:00:00+01:00
1293;Demanda real;;;32140;2017-01-14T13:00:00+01:00
1293;Demanda real;;;31659.66666666667;2017-01-14T14:00:00+01:00
1293;Demanda real;;;30407.66666666667;2017-01-14T15:00:00+01:00
1293;Demanda real;;;29590.66666666667;2017-01-14T16:00:00+01:00
1293;Demanda real;;;29538;2017-01-14T17:00:00+01:00
1293;Demanda real;;;31606.16666666667;2017-01-14T18:00:00+01:00
1293;Demanda real;;;33485;2017-01-14T19:00:00+01:00
1293;Demanda real;;;33956.83333333334;2017-01-14T20:00:00+01:00
1293;Demanda real;;;34072.16666666667;2017-01-14T21:00:00+01:00
1293;Demanda real;;;32584;2017-01-14T22:00:00+01:00
1293;Demanda real;;;30266.16666666667;2017-01-14T23:00:00+01:00
1293;Demanda real;;;27804.66666666667;2017-01-15T00:00:00+01:00
1293;Demanda real;;;25455.5;2017-01-15T01:00:00+01:00
1293;Demanda real;;;23719.16666666667;2017-01-15T02:00:00+01:00
1293;Demanda real;;;22769.83333333333;2017-01-15T03:00:00+01:00
1293;Demanda real;;;22335.83333333333;2017-01-15T04:00:00+01:00
1293;Demanda real;;;22219.83333333333;2017-01-15T05:00:00+01:00
1293;Demanda real;;;22551.66666666667;2017-01-15T06:00:00+01:00
1293;Demanda real;;;23442.66666666667;2017-01-15T07:00:00+01:00
1293;Demanda real;;;24165.83333333333;2017-01-15T08:00:00+01:00
1293;Demanda real;;;26154.16666666667;2017-01-15T09:00:00+01:00
1293;Demanda real;;;28687.83333333333;2017-01-15T10:00:00+01:00
1293;Demanda real;;;29718.83333333333;2017-01-15T11:00:00+01:00
1293;Demanda real;;;29749.5;2017-01-15T12:00:00+01:00
1293;Demanda real;;;29917;2017-01-15T13:00:00+01:00
1293;Demanda real;;;29951.33333333333;2017-01-15T14:00:00+01:00
1293;Demanda real;;;28586.16666666667;2017-01-15T15:00:00+01:00
1293;Demanda real;;;27925.66666666667;2017-01-15T16:00:00+01:00
1293;Demanda real;;;27832.66666666667;2017-01-15T17:00:00+01:00
1293;Demanda real;;;30071.83333333333;2017-01-15T18:00:00+01:00
1293;Demanda real;;;32328;2017-01-15T19:00:00+01:00
1293;Demanda real;;;33612.83333333334;2017-01-15T20:00:00+01:00
1293;Demanda real;;;33801.5;2017-01-15T21:00:00+01:00
1293;Demanda real;;;32783.16666666667;2017-01-15T22:00:00+01:00
1293;Demanda real;;;30135.16666666667;2017-01-15T23:00:00+01:00
1293;Demanda real;;;27271;2017-01-16T00:00:00+01:00
1293;Demanda real;;;25017.5;2017-01-16T01:00:00+01:00
1293;Demanda real;;;23639.5;2017-01-16T02:00:00+01:00
1293;Demanda real;;;23173.33333333333;2017-01-16T03:00:00+01:00
1293;Demanda real;;;22913.66666666667;2017-01-16T04:00:00+01:00
1293;Demanda real;;;23599.33333333333;2017-01-16T05:00:00+01:00
1293;Demanda real;;;26629.83333333333;2017-01-16T06:00:00+01:00
1293;Demanda real;;;31886.83333333333;2017-01-16T07:00:00+01:00
1293;Demanda real;;;35810.66666666667;2017-01-16T08:00:00+01:00
1293;Demanda real;;;37099.5;2017-01-16T09:00:00+01:00
1293;Demanda real;;;37719.66666666667;2017-01-16T10:00:00+01:00
1293;Demanda real;;;37215.5;2017-01-16T11:00:00+01:00
1293;Demanda real;;;36664;2017-01-16T12:00:00+01:00
1293;Demanda real;;;36568.66666666667;2017-01-16T13:00:00+01:00
1293;Demanda real;;;35466.83333333334;2017-01-16T14:00:00+01:00
1293;Demanda real;;;34785.33333333334;2017-01-16T15:00:00+01:00
1293;Demanda real;;;34619.33333333334;2017-01-16T16:00:00+01:00
1293;Demanda real;;;34751.66666666667;2017-01-16T17:00:00+01:00
1293;Demanda real;;;36608.83333333334;2017-01-16T18:00:00+01:00
1293;Demanda real;;;38163.16666666667;2017-01-16T19:00:00+01:00
1293;Demanda real;;;38461.66666666667;2017-01-16T20:00:00+01:00
1293;Demanda real;;;37823.33333333334;2017-01-16T21:00:00+01:00
1293;Demanda real;;;34992.83333333334;2017-01-16T22:00:00+01:00
1293;Demanda real;;;31491.16666666667;2017-01-16T23:00:00+01:00
1293;Demanda real;;;28908;2017-01-17T00:00:00+01:00
1293;Demanda real;;;26573.66666666667;2017-01-17T01:00:00+01:00
1293;Demanda real;;;25231.83333333333;2017-01-17T02:00:00+01:00
1293;Demanda real;;;24840.83333333333;2017-01-17T03:00:00+01:00
1293;Demanda real;;;24704.16666666667;2017-01-17T04:00:00+01:00
1293;Demanda real;;;25187;2017-01-17T05:00:00+01:00
1293;Demanda real;;;27560.66666666667;2017-01-17T06:00:00+01:00
1293;Demanda real;;;32444.5;2017-01-17T07:00:00+01:00
1293;Demanda real;;;35939.16666666667;2017-01-17T08:00:00+01:00
1293;Demanda real;;;37041.16666666667;2017-01-17T09:00:00+01:00
1293;Demanda real;;;37867.16666666667;2017-01-17T10:00:00+01:00
1293;Demanda real;;;37643.83333333334;2017-01-17T11:00:00+01:00
1293;Demanda real;;;37217.16666666667;2017-01-17T12:00:00+01:00
1293;Demanda real;;;37077.66666666667;2017-01-17T13:00:00+01:00
1293;Demanda real;;;35710.33333333334;2017-01-17T14:00:00+01:00
1293;Demanda real;;;35353.83333333334;2017-01-17T15:00:00+01:00
1293;Demanda real;;;35345.66666666667;2017-01-17T16:00:00+01:00
1293;Demanda real;;;35664.16666666667;2017-01-17T17:00:00+01:00
1293;Demanda real;;;37563;2017-01-17T18:00:00+01:00
1293;Demanda real;;;39582;2017-01-17T19:00:00+01:00
1293;Demanda real;;;39847.16666666667;2017-01-17T20:00:00+01:00
1293;Demanda real;;;39170.83333333334;2017-01-17T21:00:00+01:00
1293;Demanda real;;;36413.33333333334;2017-01-17T22:00:00+01:00
1293;Demanda real;;;32722.5;2017-01-17T23:00:00+01:00
1293;Demanda real;;;29752.33333333333;2017-01-18T00:00:00+01:00
1293;Demanda real;;;27488.66666666667;2017-01-18T01:00:00+01:00
1293;Demanda real;;;26002.16666666667;2017-01-18T02:00:00+01:00
1293;Demanda real;;;25553.5;2017-01-18T03:00:00+01:00
1293;Demanda real;;;25413.33333333333;2017-01-18T04:00:00+01:00
1293;Demanda real;;;25916.66666666667;2017-01-18T05:00:00+01:00
1293;Demanda real;;;28352.33333333333;2017-01-18T06:00:00+01:00
1293;Demanda real;;;33358.33333333334;2017-01-18T07:00:00+01:00
1293;Demanda real;;;37435.83333333334;2017-01-18T08:00:00+01:00
1293;Demanda real;;;39016.66666666667;2017-01-18T09:00:00+01:00
1293;Demanda real;;;39802.16666666667;2017-01-18T10:00:00+01:00
1293;Demanda real;;;39912.5;2017-01-18T11:00:00+01:00
1293;Demanda real;;;39669.16666666667;2017-01-18T12:00:00+01:00
1293;Demanda real;;;39570.5;2017-01-18T13:00:00+01:00
1293;Demanda real;;;38333.5;2017-01-18T14:00:00+01:00
1293;Demanda real;;;37826.66666666667;2017-01-18T15:00:00+01:00
1293;Demanda real;;;37634.5;2017-01-18T16:00:00+01:00
1293;Demanda real;;;38004.33333333334;2017-01-18T17:00:00+01:00
